"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 16, 2019","264,000.0","260,500.0","266,800.0","260,500.0","3.99K","0.00%"
"Sep 13, 2019","264,000.0","261,200.0","264,000.0","260,500.0","22.16K","1.07%"
"Sep 12, 2019","261,200.0","262,800.0","262,800.0","261,000.0","8.24K","-0.50%"
"Sep 11, 2019","262,500.0","263,000.0","265,900.0","262,000.0","12.59K","-0.19%"
"Sep 10, 2019","263,000.0","267,000.0","267,000.0","262,000.0","7.41K","-1.13%"
"Sep 09, 2019","266,000.0","267,900.0","267,900.0","265,700.0","16.57K","0.00%"
"Sep 06, 2019","266,000.0","264,600.0","267,000.0","264,600.0","8.15K","0.00%"
"Sep 05, 2019","266,000.0","263,500.0","268,000.0","263,500.0","20.76K","1.53%"
"Sep 04, 2019","262,000.0","270,849.0","272,937.0","262,000.0","65.88K","-3.27%"
"Sep 03, 2019","270,849.0","271,446.0","271,446.0","269,557.0","4.73K","-0.22%"
"Aug 30, 2019","271,446.0","274,230.0","274,230.0","270,452.0","27.59K","0.00%"
"Aug 29, 2019","271,446.0","270,949.0","272,937.0","270,949.0","36.44K","0.37%"
"Aug 28, 2019","270,452.0","268,363.0","274,130.0","268,363.0","3.43K","0.70%"
"Aug 27, 2019","268,562.0","271,844.0","272,440.0","268,562.0","58.13K","-1.21%"
"Aug 26, 2019","271,844.0","274,429.0","274,429.0","271,545.0","50.52K","-1.36%"
"Aug 23, 2019","275,600.0","276,500.0","278,500.0","275,600.0","35.98K","-0.14%"
"Aug 22, 2019","276,000.0","278,000.0","279,400.0","276,000.0","18.25K","-0.68%"
"Aug 21, 2019","277,900.0","278,000.0","278,000.0","274,500.0","8.31K","0.51%"
"Aug 20, 2019","276,500.0","278,000.0","278,500.0","275,100.0","21.68K","0.00%"
"Aug 19, 2019","276,500.0","279,200.0","279,200.0","275,500.0","5.55K","0.18%"
"Aug 16, 2019","276,000.0","281,000.0","281,000.0","276,000.0","78.78K","-3.16%"
"Aug 15, 2019","285,000.0","277,000.0","285,000.0","275,500.0","15.48K","2.89%"
