"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 18, 2019","33,950.0","34,200.0","34,600.0","33,950.0","2.40M","-0.73%"
"Sep 17, 2019","34,200.0","34,000.0","34,700.0","34,000.0","3.17M","0.59%"
"Sep 16, 2019","34,000.0","34,250.0","34,300.0","33,950.0","1.69M","0.15%"
"Sep 13, 2019","33,950.0","34,100.0","34,200.0","33,750.0","1.55M","0.00%"
"Sep 12, 2019","33,950.0","34,200.0","34,300.0","33,900.0","917.12K","0.00%"
"Sep 11, 2019","33,950.0","33,700.0","33,950.0","33,550.0","965.52K","0.74%"
"Sep 10, 2019","33,700.0","34,000.0","34,150.0","33,700.0","1.52M","-0.88%"
"Sep 09, 2019","34,000.0","34,300.0","34,300.0","34,000.0","473.98K","-0.29%"
"Sep 06, 2019","34,100.0","34,100.0","34,450.0","33,950.0","1.37M","0.00%"
"Sep 05, 2019","34,100.0","34,000.0","34,450.0","33,900.0","995.18K","0.29%"
"Sep 04, 2019","34,000.0","34,250.0","34,300.0","33,850.0","1.35M","-0.73%"
"Sep 03, 2019","34,250.0","34,500.0","34,800.0","34,250.0","769.96K","-0.58%"
"Aug 30, 2019","34,450.0","34,350.0","34,550.0","34,200.0","2.37M","0.29%"
"Aug 29, 2019","34,350.0","34,700.0","34,700.0","34,100.0","1.25M","-1.01%"
"Aug 28, 2019","34,700.0","34,550.0","34,950.0","34,550.0","783.78K","0.58%"
"Aug 27, 2019","34,500.0","35,000.0","35,200.0","34,500.0","1.29M","-1.15%"
"Aug 26, 2019","34,900.0","34,700.0","35,050.0","34,550.0","1.28M","-0.43%"
"Aug 23, 2019","35,050.0","35,750.0","35,800.0","34,900.0","2.33M","-1.96%"
"Aug 22, 2019","35,750.0","36,200.0","36,250.0","35,750.0","1.20M","-0.42%"
"Aug 21, 2019","35,900.0","35,500.0","36,300.0","35,500.0","2.25M","0.84%"
"Aug 20, 2019","35,600.0","35,400.0","35,850.0","35,100.0","1.96M","0.85%"
"Aug 19, 2019","35,300.0","35,500.0","35,500.0","35,250.0","794.45K","0.43%"
"Aug 16, 2019","35,150.0","35,400.0","35,400.0","35,150.0","1.35M","-0.71%"
"Aug 15, 2019","35,400.0","34,250.0","35,400.0","34,250.0","1.27M","2.02%"
"Aug 14, 2019","34,700.0","35,300.0","35,500.0","34,700.0","1.31M","-0.57%"
"Aug 13, 2019","34,900.0","35,450.0","35,450.0","34,850.0","1.70M","-1.55%"
"Aug 12, 2019","35,450.0","35,400.0","35,600.0","35,250.0","899.89K","-0.14%"
"Aug 09, 2019","35,500.0","35,800.0","35,900.0","35,450.0","957.54K","0.00%"
"Aug 08, 2019","35,500.0","34,700.0","35,800.0","34,700.0","1.61M","2.31%"
"Aug 07, 2019","34,700.0","35,100.0","35,300.0","34,400.0","1.54M","-0.43%"
"Aug 06, 2019","34,850.0","34,500.0","35,350.0","34,450.0","1.77M","-0.43%"
"Aug 05, 2019","35,000.0","36,250.0","36,300.0","35,000.0","2.63M","-3.45%"
